symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,outcome,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
BNB-USDT,LONG,S3,کرونوس (Cronus),747.46000000,717.56160000,0.00000000,2026-09-05 13:50:30,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.151 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=728.54, EMA50=719.83;[PASS] EMA Trend 4h: EMA21=715.85, EMA50=703.63, EMA200=653.42;[FAIL] RSI 30m: RSI=80.89;[PASS] MACD 30m: MACD_hist=2.5323;[FAIL] Smart Pullback: price=747.4600 EMA=733.1212 RSI=80.9 BS=0.151;[PASS] ADX: ADX=38.80 [>22], DI+=43.90, DI-=11.58;[FAIL] CCI Momentum: CCI=121.18;[PASS] SAR: SAR=744.0136, price=747.4600;[FAIL] Stochastic: K=84.78 D=84.78;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0096 [>0.005];[PASS] Combined Range Filter: diff=0.0096, ADX=38.80, mode=AND"
BNB-USDT,LONG,B1,هایپریون (Hyperion),747.46000000,717.56160000,0.00000000,2026-09-05 13:50:31,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.151 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=728.54, EMA50=719.83;[PASS] EMA Trend 4h: EMA21=715.85, EMA50=703.63, EMA200=653.42;[FAIL] RSI 30m: RSI=80.89;[PASS] MACD 30m: MACD_hist=2.5323;[FAIL] Smart Pullback: price=747.4600 EMA=733.1212 RSI=80.9 BS=0.151;[PASS] ADX: ADX=38.80 [>22], DI+=43.90, DI-=11.58;[FAIL] CCI Momentum: CCI=121.18;[PASS] SAR: SAR=744.0136, price=747.4600;[FAIL] Stochastic: K=84.78 D=84.78;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0096 [>0.005];[PASS] Combined Range Filter: diff=0.0096, ADX=38.80, mode=OR"
XAUT-USDT,SHORT,S3,کرونوس (Cronus),4426.21000000,4603.25840000,0.00000000,2026-09-05 13:50:34,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.000 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=4429.61, EMA50=4430.28;[FAIL] EMA Trend 4h: EMA21=4429.72, EMA50=4445.54, EMA200=4365.00;[PASS] RSI 30m: RSI=46.28;[FAIL] MACD 30m: MACD_hist=0.4207;[FAIL] Smart Pullback: price=4426.2100 EMA=4426.9182 RSI=46.3 BS=0.000;[PASS] ADX: ADX=23.85 [>22], DI+=18.65, DI-=33.91;[PASS] CCI Momentum: CCI=-76.88;[PASS] SAR: SAR=4426.2844, price=4426.2100;[FAIL] Stochastic: K=46.56 D=46.56;[FAIL] EMA Rejection: No rejection;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0010 [>0.005];[PASS] Combined Range Filter: diff=0.0010, ADX=23.85, mode=AND"
NEAR-USDT,LONG,S1,پرومتئوس (Prometheus),2.25240000,2.16230400,0.00000000,2026-09-05 13:50:36,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.585 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.762 [>= 0.6];[PASS] EMA Trend 1h: EMA21=2.16, EMA50=2.07;[PASS] EMA Trend 4h: EMA21=2.04, EMA50=1.96, EMA200=1.82;[PASS] RSI 30m: RSI=61.73;[FAIL] MACD 30m: MACD_hist=-0.0068;[FAIL] Smart Pullback: price=2.2524 EMA=2.2083 RSI=61.7 BS=0.585;[PASS] ADX: ADX=40.47 [>22], DI+=29.68, DI-=13.18;[FAIL] CCI Momentum: CCI=104.93;[PASS] SAR: SAR=2.2140, price=2.2524;[FAIL] Stochastic: K=65.80 D=65.80;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0313 [>0.005];[PASS] Combined Range Filter: diff=0.0313, ADX=40.47, mode=AND"
NEAR-USDT,LONG,S3,کرونوس (Cronus),2.25240000,2.16230400,0.00000000,2026-09-05 13:50:38,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.585 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.762 [>= 0.6];[PASS] EMA Trend 1h: EMA21=2.16, EMA50=2.07;[PASS] EMA Trend 4h: EMA21=2.04, EMA50=1.96, EMA200=1.82;[PASS] RSI 30m: RSI=61.73;[FAIL] MACD 30m: MACD_hist=-0.0068;[FAIL] Smart Pullback: price=2.2524 EMA=2.2083 RSI=61.7 BS=0.585;[PASS] ADX: ADX=40.47 [>22], DI+=29.68, DI-=13.18;[FAIL] CCI Momentum: CCI=104.93;[PASS] SAR: SAR=2.2140, price=2.2524;[FAIL] Stochastic: K=65.80 D=65.80;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0313 [>0.005];[PASS] Combined Range Filter: diff=0.0313, ADX=40.47, mode=AND"
NEAR-USDT,LONG,B1,هایپریون (Hyperion),2.25240000,2.16230400,0.00000000,2026-09-05 13:50:56,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.585 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.762 [>= 0.6];[PASS] EMA Trend 1h: EMA21=2.16, EMA50=2.07;[PASS] EMA Trend 4h: EMA21=2.04, EMA50=1.96, EMA200=1.82;[PASS] RSI 30m: RSI=61.73;[FAIL] MACD 30m: MACD_hist=-0.0068;[FAIL] Smart Pullback: price=2.2524 EMA=2.2083 RSI=61.7 BS=0.585;[PASS] ADX: ADX=40.47 [>22], DI+=29.68, DI-=13.18;[FAIL] CCI Momentum: CCI=104.93;[PASS] SAR: SAR=2.2140, price=2.2524;[FAIL] Stochastic: K=65.80 D=65.80;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0313 [>0.005];[PASS] Combined Range Filter: diff=0.0313, ADX=40.47, mode=OR"
DOT-USDT,LONG,S1,پرومتئوس (Prometheus),0.91150000,0.87504000,0.00000000,2026-09-05 13:51:09,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.545 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=0.89, EMA50=0.88;[PASS] EMA Trend 4h: EMA21=0.88, EMA50=0.87, EMA200=0.84;[PASS] RSI 30m: RSI=62.48;[FAIL] MACD 30m: MACD_hist=0.0003;[FAIL] Smart Pullback: price=0.9115 EMA=0.8988 RSI=62.5 BS=0.545;[PASS] ADX: ADX=36.81 [>22], DI+=37.33, DI-=14.03;[FAIL] CCI Momentum: CCI=123.61;[PASS] SAR: SAR=0.9030, price=0.9115;[FAIL] Stochastic: K=84.64 D=84.64;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0112 [>0.005];[PASS] Combined Range Filter: diff=0.0112, ADX=36.81, mode=AND"
DOT-USDT,LONG,S3,کرونوس (Cronus),0.91150000,0.87504000,0.00000000,2026-09-05 13:51:10,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.545 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=0.89, EMA50=0.88;[PASS] EMA Trend 4h: EMA21=0.88, EMA50=0.87, EMA200=0.84;[PASS] RSI 30m: RSI=62.48;[FAIL] MACD 30m: MACD_hist=0.0003;[FAIL] Smart Pullback: price=0.9115 EMA=0.8988 RSI=62.5 BS=0.545;[PASS] ADX: ADX=36.81 [>22], DI+=37.33, DI-=14.03;[FAIL] CCI Momentum: CCI=123.61;[PASS] SAR: SAR=0.9030, price=0.9115;[FAIL] Stochastic: K=84.64 D=84.64;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0112 [>0.005];[PASS] Combined Range Filter: diff=0.0112, ADX=36.81, mode=AND"
DOT-USDT,LONG,B1,هایپریون (Hyperion),0.91150000,0.87504000,0.00000000,2026-09-05 13:51:12,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.545 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=0.89, EMA50=0.88;[PASS] EMA Trend 4h: EMA21=0.88, EMA50=0.87, EMA200=0.84;[PASS] RSI 30m: RSI=62.48;[FAIL] MACD 30m: MACD_hist=0.0003;[FAIL] Smart Pullback: price=0.9115 EMA=0.8988 RSI=62.5 BS=0.545;[PASS] ADX: ADX=36.81 [>22], DI+=37.33, DI-=14.03;[FAIL] CCI Momentum: CCI=123.61;[PASS] SAR: SAR=0.9030, price=0.9115;[FAIL] Stochastic: K=84.64 D=84.64;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0112 [>0.005];[PASS] Combined Range Filter: diff=0.0112, ADX=36.81, mode=OR"
LINK-USDT,LONG,S3,کرونوس (Cronus),11.75690000,11.28662400,0.00000000,2026-09-05 13:51:14,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.571 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.828 [too high];[PASS] EMA Trend 1h: EMA21=11.71, EMA50=11.66;[PASS] EMA Trend 4h: EMA21=11.61, EMA50=11.47, EMA200=10.26;[PASS] RSI 30m: RSI=55.42;[PASS] MACD 30m: MACD_hist=0.0152;[FAIL] Smart Pullback: price=11.7569 EMA=11.7231 RSI=55.4 BS=0.571;[PASS] ADX: ADX=22.88 [>22], DI+=26.49, DI-=17.21;[PASS] CCI Momentum: CCI=90.70;[FAIL] SAR: SAR=11.8015, price=11.7569;[FAIL] Stochastic: K=55.38 D=55.38;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[FAIL] Range Filter: EMA diff=0.0011 [>0.005];[PASS] Combined Range Filter: diff=0.0011, ADX=22.88, mode=AND"
LINK-USDT,LONG,B1,هایپریون (Hyperion),11.75690000,11.28662400,0.00000000,2026-09-05 13:51:16,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.571 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.828 [too high];[PASS] EMA Trend 1h: EMA21=11.71, EMA50=11.66;[PASS] EMA Trend 4h: EMA21=11.61, EMA50=11.47, EMA200=10.26;[PASS] RSI 30m: RSI=55.42;[PASS] MACD 30m: MACD_hist=0.0152;[FAIL] Smart Pullback: price=11.7569 EMA=11.7231 RSI=55.4 BS=0.571;[PASS] ADX: ADX=22.88 [>22], DI+=26.49, DI-=17.21;[PASS] CCI Momentum: CCI=90.70;[FAIL] SAR: SAR=11.8015, price=11.7569;[FAIL] Stochastic: K=55.38 D=55.38;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[FAIL] Range Filter: EMA diff=0.0011 [>0.005];[FAIL] Combined Range Filter: diff=0.0011, ADX=22.88, mode=OR"
ATOM-USDT,LONG,S1,پرومتئوس (Prometheus),1.54160000,1.47993600,0.00000000,2026-09-05 13:51:17,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.333 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=1.53, EMA50=1.51;[PASS] EMA Trend 4h: EMA21=1.51, EMA50=1.50, EMA200=1.45;[PASS] RSI 30m: RSI=56.68;[FAIL] MACD 30m: MACD_hist=-0.0006;[FAIL] Smart Pullback: price=1.5416 EMA=1.5362 RSI=56.7 BS=0.333;[PASS] ADX: ADX=35.14 [>22], DI+=28.29, DI-=17.21;[PASS] CCI Momentum: CCI=28.89;[FAIL] SAR: SAR=1.5432, price=1.5416;[FAIL] Stochastic: K=35.62 D=35.62;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0091 [>0.005];[PASS] Combined Range Filter: diff=0.0091, ADX=35.14, mode=AND"
ATOM-USDT,LONG,S3,کرونوس (Cronus),1.54160000,1.47993600,0.00000000,2026-09-05 13:51:19,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.333 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=1.53, EMA50=1.51;[PASS] EMA Trend 4h: EMA21=1.51, EMA50=1.50, EMA200=1.45;[PASS] RSI 30m: RSI=56.68;[FAIL] MACD 30m: MACD_hist=-0.0006;[FAIL] Smart Pullback: price=1.5416 EMA=1.5362 RSI=56.7 BS=0.333;[PASS] ADX: ADX=35.14 [>22], DI+=28.29, DI-=17.21;[PASS] CCI Momentum: CCI=28.89;[FAIL] SAR: SAR=1.5432, price=1.5416;[FAIL] Stochastic: K=35.62 D=35.62;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0091 [>0.005];[PASS] Combined Range Filter: diff=0.0091, ADX=35.14, mode=AND"
ATOM-USDT,LONG,B1,هایپریون (Hyperion),1.54160000,1.47993600,0.00000000,2026-09-05 13:51:20,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.333 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=1.53, EMA50=1.51;[PASS] EMA Trend 4h: EMA21=1.51, EMA50=1.50, EMA200=1.45;[PASS] RSI 30m: RSI=56.68;[FAIL] MACD 30m: MACD_hist=-0.0006;[FAIL] Smart Pullback: price=1.5416 EMA=1.5362 RSI=56.7 BS=0.333;[PASS] ADX: ADX=35.14 [>22], DI+=28.29, DI-=17.21;[PASS] CCI Momentum: CCI=28.89;[FAIL] SAR: SAR=1.5432, price=1.5416;[FAIL] Stochastic: K=35.62 D=35.62;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0091 [>0.005];[PASS] Combined Range Filter: diff=0.0091, ADX=35.14, mode=OR"
TIA-USDT,LONG,S1,پرومتئوس (Prometheus),0.36440000,0.34982400,0.00000000,2026-09-05 13:51:23,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=0.36, EMA50=0.36;[PASS] EMA Trend 4h: EMA21=0.36, EMA50=0.35, EMA200=0.34;[PASS] RSI 30m: RSI=61.20;[FAIL] MACD 30m: MACD_hist=0.0000;[FAIL] Smart Pullback: price=0.3644 EMA=0.3616 RSI=61.2 BS=1.000;[PASS] ADX: ADX=31.30 [>22], DI+=31.03, DI-=17.53;[PASS] CCI Momentum: CCI=44.41;[PASS] SAR: SAR=0.3638, price=0.3644;[FAIL] Stochastic: K=59.56 D=59.56;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0064 [>0.005];[PASS] Combined Range Filter: diff=0.0064, ADX=31.30, mode=AND"
TIA-USDT,LONG,B1,هایپریون (Hyperion),0.36440000,0.34982400,0.00000000,2026-09-05 13:51:24,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=0.36, EMA50=0.36;[PASS] EMA Trend 4h: EMA21=0.36, EMA50=0.35, EMA200=0.34;[PASS] RSI 30m: RSI=61.20;[FAIL] MACD 30m: MACD_hist=0.0000;[FAIL] Smart Pullback: price=0.3644 EMA=0.3616 RSI=61.2 BS=1.000;[PASS] ADX: ADX=31.30 [>22], DI+=31.03, DI-=17.53;[PASS] CCI Momentum: CCI=44.41;[PASS] SAR: SAR=0.3638, price=0.3644;[FAIL] Stochastic: K=59.56 D=59.56;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0064 [>0.005];[PASS] Combined Range Filter: diff=0.0064, ADX=31.30, mode=OR"
OP-USDT,LONG,S1,پرومتئوس (Prometheus),0.10160000,0.09753600,0.00000000,2026-09-05 13:51:27,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.750 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.10, EMA50=0.10;[PASS] EMA Trend 4h: EMA21=0.10, EMA50=0.10, EMA200=0.09;[PASS] RSI 30m: RSI=63.30;[FAIL] MACD 30m: MACD_hist=0.0000;[FAIL] Smart Pullback: price=0.1016 EMA=0.1002 RSI=63.3 BS=0.750;[PASS] ADX: ADX=33.25 [>22], DI+=36.59, DI-=13.78;[FAIL] CCI Momentum: CCI=100.89;[PASS] SAR: SAR=0.1005, price=0.1016;[FAIL] Stochastic: K=75.00 D=75.00;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0065 [>0.005];[PASS] Combined Range Filter: diff=0.0065, ADX=33.25, mode=AND"
OP-USDT,LONG,S3,کرونوس (Cronus),0.10160000,0.09753600,0.00000000,2026-09-05 13:51:29,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.750 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.10, EMA50=0.10;[PASS] EMA Trend 4h: EMA21=0.10, EMA50=0.10, EMA200=0.09;[PASS] RSI 30m: RSI=63.30;[FAIL] MACD 30m: MACD_hist=0.0000;[FAIL] Smart Pullback: price=0.1016 EMA=0.1002 RSI=63.3 BS=0.750;[PASS] ADX: ADX=33.25 [>22], DI+=36.59, DI-=13.78;[FAIL] CCI Momentum: CCI=100.89;[PASS] SAR: SAR=0.1005, price=0.1016;[FAIL] Stochastic: K=75.00 D=75.00;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0065 [>0.005];[PASS] Combined Range Filter: diff=0.0065, ADX=33.25, mode=AND"
OP-USDT,LONG,B1,هایپریون (Hyperion),0.10160000,0.09753600,0.00000000,2026-09-05 13:51:30,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.750 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.10, EMA50=0.10;[PASS] EMA Trend 4h: EMA21=0.10, EMA50=0.10, EMA200=0.09;[PASS] RSI 30m: RSI=63.30;[FAIL] MACD 30m: MACD_hist=0.0000;[FAIL] Smart Pullback: price=0.1016 EMA=0.1002 RSI=63.3 BS=0.750;[PASS] ADX: ADX=33.25 [>22], DI+=36.59, DI-=13.78;[FAIL] CCI Momentum: CCI=100.89;[PASS] SAR: SAR=0.1005, price=0.1016;[FAIL] Stochastic: K=75.00 D=75.00;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0065 [>0.005];[PASS] Combined Range Filter: diff=0.0065, ADX=33.25, mode=OR"
SHIB-USDT,LONG,S3,کرونوس (Cronus),0.00000539,0.00000518,0.00000000,2026-09-05 13:51:32,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.001 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.004 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.00, EMA50=0.00;[PASS] EMA Trend 4h: EMA21=0.00, EMA50=0.00, EMA200=0.00;[FAIL] RSI 30m: RSI=66.30;[FAIL] MACD 30m: MACD_hist=0.0000;[FAIL] Smart Pullback: price=0.0000 EMA=0.0000 RSI=66.3 BS=0.100;[PASS] ADX: ADX=36.99 [>22], DI+=29.89, DI-=10.65;[PASS] CCI Momentum: CCI=70.91;[PASS] SAR: SAR=0.0000, price=0.0000;[FAIL] Stochastic: K=78.42 D=78.42;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0065 [>0.005];[PASS] Combined Range Filter: diff=0.0065, ADX=36.99, mode=AND"
SHIB-USDT,LONG,B1,هایپریون (Hyperion),0.00000539,0.00000518,0.00000000,2026-09-05 13:51:33,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.001 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.004 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.00, EMA50=0.00;[PASS] EMA Trend 4h: EMA21=0.00, EMA50=0.00, EMA200=0.00;[FAIL] RSI 30m: RSI=66.30;[FAIL] MACD 30m: MACD_hist=0.0000;[FAIL] Smart Pullback: price=0.0000 EMA=0.0000 RSI=66.3 BS=0.100;[PASS] ADX: ADX=36.99 [>22], DI+=29.89, DI-=10.65;[PASS] CCI Momentum: CCI=70.91;[PASS] SAR: SAR=0.0000, price=0.0000;[FAIL] Stochastic: K=78.42 D=78.42;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0065 [>0.005];[PASS] Combined Range Filter: diff=0.0065, ADX=36.99, mode=OR"
DOGE-USDT,LONG,S3,کرونوس (Cronus),0.08598000,0.08254080,0.00000000,2026-09-05 14:10:36,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.200 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=0.09, EMA50=0.09;[PASS] EMA Trend 4h: EMA21=0.09, EMA50=0.08, EMA200=0.08;[FAIL] RSI 30m: RSI=66.90;[FAIL] MACD 30m: MACD_hist=0.0001;[FAIL] Smart Pullback: price=0.0860 EMA=0.0854 RSI=66.9 BS=0.200;[PASS] ADX: ADX=30.29 [>22], DI+=31.67, DI-=11.41;[FAIL] CCI Momentum: CCI=100.14;[PASS] SAR: SAR=0.0859, price=0.0860;[FAIL] Stochastic: K=79.89 D=79.89;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[FAIL] Range Filter: EMA diff=0.0004 [>0.005];[PASS] Combined Range Filter: diff=0.0004, ADX=30.29, mode=AND"
SUI-USDT,LONG,S1,پرومتئوس (Prometheus),0.78420000,0.75283200,0.00000000,2026-09-05 14:10:39,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.321 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.77, EMA50=0.77;[PASS] EMA Trend 4h: EMA21=0.76, EMA50=0.76, EMA200=0.73;[PASS] RSI 30m: RSI=63.76;[FAIL] MACD 30m: MACD_hist=0.0007;[FAIL] Smart Pullback: price=0.7842 EMA=0.7768 RSI=63.8 BS=0.321;[PASS] ADX: ADX=34.77 [>22], DI+=26.03, DI-=12.57;[PASS] CCI Momentum: CCI=65.25;[PASS] SAR: SAR=0.7833, price=0.7842;[FAIL] Stochastic: K=70.13 D=70.13;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0083 [>0.005];[PASS] Combined Range Filter: diff=0.0083, ADX=34.77, mode=AND"
NEAR-USDT,LONG,S1,پرومتئوس (Prometheus),2.25540000,2.16518400,0.00000000,2026-09-05 14:10:40,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.153 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.533 [>= 0.6];[PASS] EMA Trend 1h: EMA21=2.16, EMA50=2.07;[PASS] EMA Trend 4h: EMA21=2.04, EMA50=1.96, EMA200=1.82;[PASS] RSI 30m: RSI=62.18;[FAIL] MACD 30m: MACD_hist=-0.0055;[FAIL] Smart Pullback: price=2.2554 EMA=2.2126 RSI=62.2 BS=0.153;[PASS] ADX: ADX=40.63 [>22], DI+=29.87, DI-=12.46;[FAIL] CCI Momentum: CCI=140.64;[PASS] SAR: SAR=2.2259, price=2.2554;[FAIL] Stochastic: K=68.69 D=68.69;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0311 [>0.005];[PASS] Combined Range Filter: diff=0.0311, ADX=40.63, mode=AND"
NEAR-USDT,LONG,S3,کرونوس (Cronus),2.25540000,2.16518400,0.00000000,2026-09-05 14:10:42,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.153 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.533 [>= 0.6];[PASS] EMA Trend 1h: EMA21=2.16, EMA50=2.07;[PASS] EMA Trend 4h: EMA21=2.04, EMA50=1.96, EMA200=1.82;[PASS] RSI 30m: RSI=62.18;[FAIL] MACD 30m: MACD_hist=-0.0055;[FAIL] Smart Pullback: price=2.2554 EMA=2.2126 RSI=62.2 BS=0.153;[PASS] ADX: ADX=40.63 [>22], DI+=29.87, DI-=12.46;[FAIL] CCI Momentum: CCI=140.64;[PASS] SAR: SAR=2.2259, price=2.2554;[FAIL] Stochastic: K=68.69 D=68.69;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0311 [>0.005];[PASS] Combined Range Filter: diff=0.0311, ADX=40.63, mode=AND"
